# ABR corpus record ledger — ANALYST-published derived artifact.
#
# Derived from the licensed .abr fixture corpus described in
# thoughts/docs/paged/plugin-image/abr-brush-format-spec.md §13.3, by an
# ANALYST-role session under the clean-room two-role protocol (plugin-
# image/CLAUDE.md §3.1). Contains only FACTS ABOUT BEHAVIOUR — counts, key
# names, OSTypes, unit codes, dimensions and cryptographic digests. It
# contains no corpus bytes, no third-party artwork, and nothing derived from
# the reference implementation mounted at references/ag-psd. IMPLEMENTER-
# LEGAL: consuming this file is not reading references/.
#
# One row per sampled-tip record, in file order. `sha256` is the SHA-256
# of the DECODED coverage mask (row-major, one byte per pixel, exactly
# w*h bytes, NOT inverted). `png_oracle` names the independently
# published transparent PNG whose ALPHA CHANNEL hashes to the same
# value — the artefact that settles polarity (spec §2.5).
#
# A digest is a one-way function of the artwork: it pins the decode
# exactly while carrying none of the picture. That is what makes this
# file publishable where the corpus itself is gitignored.
#
# Regenerate: ANALYST role only, with references/abr-fixtures/ mounted.
#
file	index	id	declared_len	pad_len	array_count	written_planes	top	left	bottom	right	w	h	depth	compression	decoded_bytes	sha256	png_oracle
kma-hogenburg-urban-cartography-brushes.abr	76	cef4eaae-410e-9c46-97f0-e87f231f5065	17503	1	56	1	6088	3190	6239	3418	228	151	8	1	34428	a4647d258b15aee8dc8ca4650519e04f96b9c18f4df07c1a350c062d7a9c3d0f	
kma-hogenburg-urban-cartography-brushes.abr	77	729b0834-9b7d-1d47-bf06-5ab1d6ae46eb	3127	1	56	1	2190	3376	2271	3438	62	81	8	1	5022	d979c1bb89852ac403046150ed58dff3706a79cfad76fe6a2c6223d8926378d6	
kma-hogenburg-urban-cartography-brushes.abr	78	c63d0c6c-f077-a741-a06e-c85c33c6ca41	3388	0	56	1	2085	1218	2145	1294	76	60	8	1	4560	6cdf20cd12cec8ff6df0ac6bfb9cfa3345a921e97dbb72f46829c6bb01cb50d7	
kma-hogenburg-urban-cartography-brushes.abr	79	80ab3403-eb52-6741-b220-0e31d61da4bc	12682	2	56	1	1656	537	1784	689	152	128	8	1	19456	64f8b396c0794b92540b5d2ebebff9fd52ef48c2654798801638bde0843b2d39	
kma-hogenburg-urban-cartography-brushes.abr	80	1d6489f7-656f-a64a-8d23-662149a3b29d	7626	2	56	1	1498	639	1601	733	94	103	8	1	9682	53fd957ec045742686b9d8ec21df5e1e791f94a07b416828cf6e4a268915b373	
kma-hogenburg-urban-cartography-brushes.abr	81	39d07482-e113-654c-9588-0a71b3d80641	3938	2	56	1	1506	734	1606	796	62	100	8	1	6200	0e6ca79d64faf0a7023431e2a52719b0d23000aa9692f4c9793fcd4a48dc4770	
kma-hogenburg-urban-cartography-brushes.abr	82	ad72af20-9857-a048-8b40-8605c05306ea	4624	0	56	1	668	728	777	784	56	109	8	1	6104	7aac5e1b90997e1b38499df275c3113e429a9714b3424874370a478004b10dea	
kma-hogenburg-urban-cartography-brushes.abr	83	6d228a16-32e7-6e43-b4b6-a9fb59f06081	9563	1	56	1	669	619	781	734	115	112	8	1	12880	2dad16172b56cb1497f0b8b056db1fa3ec0ab9ebd395833c6be87f08c4a421c1	
kma-hogenburg-urban-cartography-brushes.abr	84	8757f192-7664-b744-9b76-e2f7686a98fe	3791	1	56	1	502	748	583	833	85	81	8	1	6885	b4724e52b8201d9ad9263ab9cb4acbdc39c699b6f7631c1c79655e32e63ee89e	
kma-hogenburg-urban-cartography-brushes.abr	85	f08294cd-4bfe-a24b-8c85-9a7dd602e75a	3487	1	56	1	3856	4024	3904	4127	103	48	8	1	4944	caa9e429fa19b0cf2c79d1b0dbfaeb9e8158959a20507df004dc2a1b12397230	
kma-hogenburg-urban-cartography-brushes.abr	86	e2b73df3-6f68-ee48-b88f-845af92ef071	14582	2	56	1	5920	3672	6061	3864	192	141	8	1	27072	4cd6af40ecef905b91849f336b6e7e7ad9f27d11723f5315c3eff8654bde8d6f	
kma-hogenburg-urban-cartography-brushes.abr	87	6acbe630-7137-db47-b61d-a6b018eceea9	5068	0	56	1	5555	3234	5648	3325	91	93	8	1	8463	687e5504f852adefd88c3165a21e7f6c607fecc9f28b7fbb1c8dbb4fbca2a7f7	
kma-hogenburg-urban-cartography-brushes.abr	88	cd3cee33-7669-b64c-9a95-5e51be34d883	54850	2	56	1	5207	2117	5475	2432	315	268	8	1	84420	1d0a98ed2f63e3f1f4b38d42876ddbdaa27090b5990f394fff4105492bbfd23b	
kma-hogenburg-urban-cartography-brushes.abr	89	980ed9e5-ff05-c14a-9b2b-2f936d809796	32022	2	56	1	5293	2508	5604	2672	164	311	8	1	51004	d406cc2dbd44e2330e49c1614c3b2d05b0250d084d499f31dad9db1560fce08a	
kma-hogenburg-urban-cartography-brushes.abr	90	d197d22b-9307-6c4c-b4e9-0471b02fc3c2	2314	2	56	1	5008	3806	5071	3858	52	63	8	1	3276	066d00652a1a3ac33453be7d17029308d0172a59fa195c6885f10fd747d77b3c	
kma-hogenburg-urban-cartography-brushes.abr	91	d6bd058f-b530-d64d-b35e-c1d49116d2b1	4729	3	56	1	4986	1404	5080	1486	82	94	8	1	7708	454223f46b1a7238fa6d311d78a9625a00de3dbc1cde4ca56dca87502693de95	
kma-hogenburg-urban-cartography-brushes.abr	92	2e30817c-85a5-f74a-b7b0-8d6f8d043691	52602	2	56	1	4816	1497	5079	1820	323	263	8	1	84949	8b5212115b0273ac858ecd47a8ca59a1d965173ebd1470c04bf8344d720167d1	
kma-hogenburg-urban-cartography-brushes.abr	93	3862eede-421c-fb4e-8c41-c3e9a55049e0	9409	3	56	1	5665	3311	5810	3408	97	145	8	1	14065	1732ebeaf307cdf91c4b4edf90df52bbb8877bba61ea065eb5b717da41ecbea9	
kma-hogenburg-urban-cartography-brushes.abr	94	0bf30a8e-1649-174c-9138-e258bef65089	3514	2	56	1	4330	3819	4400	3904	85	70	8	1	5950	2c8adab2cb34daeaf755c6d5d5ba34f22d463f9f044bd835b11a7217bcd650ba	
kma-hogenburg-urban-cartography-brushes.abr	95	4c3585fd-6173-a34e-9a84-de261ec0807e	3502	2	56	1	4371	3782	4437	3872	90	66	8	1	5940	6bad713cdfe3095b824bb8d36a09ca33aff8cc46835192bd942220a0001d91cb	
kma-hogenburg-urban-cartography-brushes.abr	96	487744d9-9610-e144-9021-fd767b9abd9b	3155	1	56	1	4417	3754	4485	3829	75	68	8	1	5100	aa6dfef2eb0cc56b6fda23b50694af937ce3e8ee832514f3aa17ae99086a2c29	
kma-hogenburg-urban-cartography-brushes.abr	97	f5868775-f440-be49-924d-f17b1314dca1	4561	3	56	1	4242	3852	4338	3935	83	96	8	1	7968	0a84bfcb979be3b4fff5d5523a4c24e87bdc2a8dfc23e8be449d0b51e630da85	
kma-hogenburg-urban-cartography-brushes.abr	98	84fb6c55-65e7-7143-8738-c82c1cac2297	3594	2	56	1	1099	282	1169	360	78	70	8	1	5460	67042573694d29bc9caaf77e24c9d72f0c273f3a82fb7d6f98737d0842b5d1ac	
kma-hogenburg-urban-cartography-brushes.abr	99	8498b028-43b8-3b4b-93b9-e570b6652975	5525	3	56	1	1058	212	1176	275	63	118	8	1	7434	4f6cc364fa23e19b8478b4b15da2ba0c71a55ad6fce0f824065022e61291ed8b	
kma-hogenburg-urban-cartography-brushes.abr	100	d42993c8-5343-0a4c-beb5-213667e911a8	2814	2	56	1	592	717	640	787	70	48	8	1	3360	e7586a6bef7188f13abaf218fdd2ea868e66da4b2325ba8ecc2a71d8cabd84d7	
kma-hogenburg-urban-cartography-brushes.abr	101	43d84b43-24cb-024a-ba45-b19bff973cd7	3538	2	56	1	500	693	591	751	58	91	8	1	5278	170ceb355daccc8679c3407930bfbb20dc6f591d55eb586468091924f2a9b907	
kma-hogenburg-urban-cartography-brushes.abr	102	8979557e-767a-1745-8768-32beed005b03	11275	1	56	1	534	460	744	630	170	210	8	1	35700	433cac1e72d536a1408a5c139b7e67a4d57a032f8991bb73076ee24a677ca2a6	
kma-hogenburg-urban-cartography-brushes.abr	103	272e196c-3ff4-ea4d-a5c1-6f8730c8a340	7827	1	56	1	600	304	721	405	101	121	8	1	12221	e079749ce3b6aa749d6064d51278e5e466777ea032bdbc5e515106b00b45e10b	
kma-hogenburg-urban-cartography-brushes.abr	104	576e3e1b-5fea-ff46-a26e-19c6101c7b3e	3308	0	56	1	239	2019	329	2087	68	90	8	1	6120	1304765ef464d1065b2fb28fdaa3470f7a155f42f7474a89ded21aeb737aa1c8	
kma-hogenburg-urban-cartography-brushes.abr	105	37fcea5c-e569-e649-a27e-7001db441690	2781	3	56	1	257	2076	334	2163	87	77	8	1	6699	1760f0a2d23e9dadce30641bb31e4b5f77c030929ae393e26fed2e61c9d113b7	
kma-hogenburg-urban-cartography-brushes.abr	106	3589b3c7-7c62-bd46-8869-bab919f3c550	6279	1	56	1	221	2120	314	2253	133	93	8	1	12369	ecd5f5f009d57ca05a01cf3e10f4b019cc3745c7466ff59b6ab9346052f6791c	
kma-hogenburg-urban-cartography-brushes.abr	107	32147d26-bedc-cf4d-97db-f15f00d22892	38540	0	56	1	1760	2018	2025	2272	254	265	8	1	67310	628b47d209eaacc00424fd962d610c5cb993ebeb71446791bbdb75b156e3b15c	
kma-hogenburg-urban-cartography-brushes.abr	108	8c767108-ba04-704a-8312-befeed6c3d8c	14171	1	56	1	3609	4008	3728	4180	172	119	8	1	20468	dd20731cdc04c04cbc6f9aee37ba4705a80dab62c3167ec9ffb001ea641e85ab	
kma-hogenburg-urban-cartography-brushes.abr	109	9ea42af3-c284-b947-af1f-e5885f11ebe5	11909	3	56	1	4505	3839	4646	3989	150	141	8	1	21150	098fd9d55a20b6615e2f85ee6d44ca72e44139fd42eea3ef0fc246b50f899510	
kma-hogenburg-urban-cartography-brushes.abr	110	da76da73-a19a-0940-aae4-09be7ab05124	8662	2	56	1	5912	3834	6156	3944	110	244	8	1	26840	eaafd14339a8c1d8ca7c59f84af1adbf610040d3500f6bfc1027a2eda6a6a123	
kma-hogenburg-urban-cartography-brushes.abr	111	141ef422-bff9-c846-a1a8-8b7fbf17f137	2102	2	56	1	5992	2332	6032	2391	59	40	8	1	2360	423f14e3924895da835e120bf98539cb656297c0a293db99c9940c178e982076	
kma-hogenburg-urban-cartography-brushes.abr	112	d2876dd8-c4f2-4942-a406-2b99d7bfb7ce	59578	2	56	1	5980	2366	6221	2868	502	241	8	1	120982	e5e2569964e57b022024455daa4b3651284ec37fc1560627543341c426d81067	
kma-hogenburg-urban-cartography-brushes.abr	113	dcc8e1d3-a738-694f-b35a-fca48980e14a	3972	0	56	1	6186	2674	6232	2811	137	46	8	1	6302	c3c82beceb9241eba5ec6d29edcecce271a871072edc84db472834111d2c0235	
kma-hogenburg-urban-cartography-brushes.abr	114	35cbfe21-f3db-2d45-b5ad-5ef1ac29e04f	3916	0	56	1	6197	2582	6257	2677	95	60	8	1	5700	0a7a6ee9f8cf15357b52dd1e46d323ec625b7d6a609b5c44d9c890522e754d3e	
kma-hogenburg-urban-cartography-brushes.abr	115	84943e71-b93d-f840-870b-866a102756f0	5305	3	56	1	6201	2452	6263	2594	142	62	8	1	8804	0b5bb4c93ccbfb37b54bcb7049a8d697eb42e740747c66f4c448e7a2da97cfa1	
kma-hogenburg-urban-cartography-brushes.abr	116	d35f0de3-6722-5a45-a122-5604d4afacd1	17859	1	56	1	6032	3486	6169	3716	230	137	8	1	31510	1b7793c1934c44b9ed6775a50352a1c43844d4a8774e7296032ccb750c1a7651	
kma-hogenburg-urban-cartography-brushes.abr	117	5988f9c4-0b09-7942-a2a3-510a7640e6be	27240	0	56	1	4092	1555	4427	1732	177	335	8	1	59295	5eea9f72a561a7c2901f1570606a53d8176cbc3bfba5854325908f947f3977f8	
kma-hogenburg-urban-cartography-brushes.abr	118	bdd4295b-20b1-4744-9ec4-bf40fceef64b	55432	0	56	1	178	2379	385	2899	520	207	8	1	107640	7253aa5042d20089eceefb1963cee4595b32d74cce8d7a11a19d7539435c3c6e	
kma-hogenburg-urban-cartography-brushes.abr	119	c1c35e32-7b2a-7544-893a-6e9e60834272	19934	2	56	1	1746	2260	1978	2412	152	232	8	1	35264	c456bf65a0a41551a96d8791fcc1d37415bbeb4a5860b70476fd35f39a80821c	
kma-hogenburg-urban-cartography-brushes.abr	120	6bfb1fbe-435a-4c41-8b42-0414187c819a	40292	0	56	1	2638	207	2833	758	551	195	8	1	107445	f6b18c640552644b9a4cf82a78ed497959c8d1b798cba0d7ac96e573f49b7a62	
kma-hogenburg-urban-cartography-brushes.abr	121	8bce9148-c52a-3344-89fc-6b164180ef97	7955	1	56	1	758	2265	837	2455	190	79	8	1	15010	3c5265b0cbc201e65325687b376c0e2f3f609f33588ba460a52fbacffb5cba78	
kma-hogenburg-urban-cartography-brushes.abr	122	e4f1a310-473f-9e4f-9de6-aebaa590c77b	4833	3	56	1	1209	1869	1273	1959	90	64	8	1	5760	230bf2b8901fddcf23d70cbb62ae2ddc7b74e66c668b995df2911f40064ac80d	
kma-hogenburg-urban-cartography-brushes.abr	123	95e1480e-7907-b545-a6f8-0c867684dfc8	13678	2	56	1	1213	1534	1360	1704	170	147	8	1	24990	dec4f26efcd7d7d84a9635a460da12125f428ada22b6fa20d16b33bb6255c299	
kma-hogenburg-urban-cartography-brushes.abr	124	5acd7230-22f0-e64b-9622-925cc2b16061	6693	3	56	1	2632	1731	2744	1826	95	112	8	1	10640	185dcf17c9ac7bb1ac7c054008ff1c29d56fef8b5f195f5784d725db6c6dcc94	
kma-hogenburg-urban-cartography-brushes.abr	125	d213a8fe-6c09-c344-ae7f-a3a95dee6e98	6709	3	56	1	2858	1580	2980	1665	85	122	8	1	10370	d4c37fe27e1942a51b94c85d58e58e5a061ca167ce2d5fae334d7785cdacc71a	
kma-hogenburg-urban-cartography-brushes.abr	126	494f9117-783c-1d4e-a40e-f831b50b70d7	5548	0	56	1	2796	1560	2862	1680	120	66	8	1	7920	d8a7929cec2f174386cc7a6605025e44b1cf373108a5896a4ad58bcfda56de92	
kma-hogenburg-urban-cartography-brushes.abr	127	22b25822-dcfb-734f-9bcb-2d35ee2273e4	8351	1	56	1	3191	1202	3264	1378	176	73	8	1	12848	fe1223376e940dc776fe592c1ace5053a8be5f035289d2991c4325aa0d97786a	
kma-hogenburg-urban-cartography-brushes.abr	128	54d8ad10-c4bc-f546-85d0-86b8b1c83fe3	5373	3	56	1	3482	1887	3555	1998	111	73	8	1	8103	6fa232e55ffb14b2a5e4d49b59cc99b3b4a80425b912aa0b1c45d4336ec868f4	
kma-hogenburg-urban-cartography-brushes.abr	129	9a56a655-c460-884b-9000-c2d77e1288da	9976	0	56	1	5534	1648	5617	1806	158	83	8	1	13114	3e5bba1c90f53c68c63d9e2d689a2838cd7a3d4ccf79c0be1d844cfc333c00f1	
kma-hogenburg-urban-cartography-brushes.abr	130	07d8a42f-1ef2-a549-9514-cd4fa28126ce	11312	0	56	1	2712	3592	2811	3768	176	99	8	1	17424	9e09d3418e6554df796c96e063ec6c8b9924c2ebebe07b7b30daf7e61d4706f7	
kma-hogenburg-urban-cartography-brushes.abr	131	ee7e831a-18de-4d46-8dae-0be3a6025c2b	14147	1	56	1	280	3720	379	4000	280	99	8	1	27720	fc5d2c2c5ee8d8b4f9cb675e2815f37762e0a0f6e4a6dba2f6eea4944e183dc2	
kma-hogenburg-urban-cartography-brushes.abr	132	bfa153cd-00e5-2a4f-9a08-5c9a43260435	11041	3	56	1	182	3604	274	3854	250	92	8	1	23000	fa145c6f13fcde7e35d4390d0902e6f0af42340da5c6248cd8b24fe83e71003a	
kma-hogenburg-urban-cartography-brushes.abr	133	e2eb1563-f0ff-ea4f-a777-c63ddf61abe4	1398	2	56	1	2037	2408	2075	2444	36	38	8	1	1368	baf76e45ef354f8c342129826ecc4b5bdd81e33c74d3062e51d1afbfa684c3be	
kma-hogenburg-urban-cartography-brushes.abr	134	cd6f910c-eed3-ed4a-9437-78620cb11eae	1336	0	56	1	2111	2624	2147	2660	36	36	8	1	1296	0badf037a983300fda749038c68014141b8d3cb52292cece6c958ade97163f5d	
kma-hogenburg-urban-cartography-brushes.abr	135	e4d91803-cf7f-a744-ac0a-984cad64221c	7417	3	56	1	4880	3364	5031	3456	92	151	8	1	13892	69efefcf9a2ca583a600deeaf68a944dc37d7c0b0145e5fdfe0556ba03dfe566	
kma-hogenburg-urban-cartography-brushes.abr	136	14bfa34b-b331-5043-9751-6bcd01f6fc58	1306	2	56	1	4799	1649	4831	1685	36	32	8	1	1152	a07022a7955707922a5fba64c70bc49a53751ef864ef3a3e417087ff21eebf16	
kma-hogenburg-urban-cartography-brushes.abr	137	df3c2855-631e-5c43-ba2b-34370e409edd	36208	0	56	1	3200	915	3405	1202	287	205	8	1	58835	768dde3b36292309fb97b7665945376ae844a38cf5a78ea1011b4549da17b8e3	
kma-hogenburg-urban-cartography-brushes.abr	138	90b613b3-29e9-d04e-8471-99f70bd90b46	54401	3	56	1	2619	2016	2903	2259	243	284	8	1	69012	a2db8fd8b9c4ea93d87bf4fbd49fd3e026a8a65d8c483dd694a37597b878c754	
kma-hogenburg-urban-cartography-brushes.abr	139	62eeb478-4e0d-e34d-ac2a-fcaeb388b79d	22213	3	56	1	2476	1720	2628	1952	232	152	8	1	35264	46f6d125210e0795c312a2907428ded81880d3e47594980f36e9f8af1009ff63	
kma-hogenburg-urban-cartography-brushes.abr	140	693517bc-7cfa-684f-8cfa-9356d4b181fe	29162	2	56	1	2494	1318	2722	1520	202	228	8	1	46056	647b6d52f496c3f012c1cda51d64511811070fc9f1292de9506b75f0df870f21	
kma-hogenburg-urban-cartography-brushes.abr	141	8ba76f2a-a4f5-4f48-849c-bc5ef245d35f	23847	1	56	1	1499	1755	1684	1965	210	185	8	1	38850	5bd109eb7e8df96b22237daa3f81364daf1ec2127a6ca98fe789dd41a7565c5c	
kma-hogenburg-urban-cartography-brushes.abr	142	8cbde913-40ac-794e-9719-e90b25c64c1f	7571	1	56	1	1393	1275	1509	1393	118	116	8	1	13688	b74edf450395fde715bde16efb1edbaf98a0e258b2935bb5e25828204dc87a1c	
kma-hogenburg-urban-cartography-brushes.abr	143	d0ce5439-d8e6-9145-ae5b-0d7fd1b06f2d	5054	2	56	1	2282	1939	2370	2022	83	88	8	1	7304	51e93748c23890cf7397c07ae0a2676dc9f445f04798db23155a65c62f1f82a6	
kma-hogenburg-urban-cartography-brushes.abr	144	6c50639a-fe60-9343-8115-51c76636f6cc	4208	0	56	1	2504	3612	2581	3712	100	77	8	1	7700	3825cc818beb4229290439f270f850732e808ec15a1ffb7b0d81d0bc8a1444ff	
kma-hogenburg-urban-cartography-brushes.abr	145	b3a6ef04-03f3-df48-bf06-663104f08ec6	3107	1	56	1	2498	3697	2555	3783	86	57	8	1	4902	894d09c1f21db36ef81ba9b51d604c1f55b11f06c472aab9d27956a868cd65da	
kma-hogenburg-urban-cartography-brushes.abr	146	9fc772c3-63fd-7542-9fa3-2e0e131c94aa	1911	1	56	1	3008	3534	3056	3585	51	48	8	1	2448	180f27a6dfc92f57cb0611a89645f8e02bb9e6c44a89746a199bdc6400630cb4	
kma-hogenburg-urban-cartography-brushes.abr	147	13f09ed3-f86e-2842-8b30-b65443a69f63	1742	2	56	1	3058	3533	3100	3589	56	42	8	1	2352	ddba794b61316bd412fd56890aa6dc8375e783fbd8d2eda76217ea5fdb5acbbe	
kma-hogenburg-urban-cartography-brushes.abr	148	60b8e3a0-1efa-bd4e-b278-f9b92219dcba	1958	2	56	1	3062	3612	3109	3672	60	47	8	1	2820	3405260ac6d844a21ec3e560ff36052ce7d6e6b6b7fb836739703686bddfe9a8	
kma-hogenburg-urban-cartography-brushes.abr	149	751e1a85-735d-984f-a5f9-f415d5c9630f	1987	1	56	1	3008	3614	3059	3669	55	51	8	1	2805	c8f7a7d6678083fa8da0523ba4a6def5d2c1fe9a33fe98fd4fb00509fa9021b2	
kma-hogenburg-urban-cartography-brushes.abr	150	7ef99f82-fede-024a-bac7-77650b0ea3ae	3165	3	56	1	3003	3580	3095	3617	37	92	8	1	3404	da6bb264b585e92f5682605c802292b2e0308c434a0c9869a396da089f37b0df	
kma-hogenburg-urban-cartography-brushes.abr	151	cba1e937-5691-e649-860d-9323d549e076	5787	1	56	1	3515	3790	3620	3891	101	105	8	1	10605	e12560901c93268ad4e86264d8dabcc1fa65603d2b54c26e1d94ab4241bd7189	
kma-hogenburg-urban-cartography-brushes.abr	152	4fba0e20-7f5f-5a4f-9274-0305438ce29d	5447	1	56	1	3553	3688	3635	3800	112	82	8	1	9184	389f07ce6aaf7103640e1e3b2430441d9677a8643c1050be45c8072ba2f8c4da	
kma-hogenburg-urban-cartography-brushes.abr	153	b76bd568-62b9-2849-bb48-c08c243ba4a5	4760	0	56	1	3480	3670	3552	3767	97	72	8	1	6984	6d16dbcaa75435c37568fcd2932ae99e58e12637bcabee8edc8243925df4b451	
kma-hogenburg-urban-cartography-brushes.abr	154	ca9e2596-c732-d94c-972a-8bbf8de24d19	3107	1	56	1	3476	3760	3548	3824	64	72	8	1	4608	1ecb39c45d0300edb302a04517989b594024716547f74cb65e303b889e7bdfb5	
kma-hogenburg-urban-cartography-brushes.abr	155	7de51a0a-02e1-604f-9e46-9fa3abce1068	20525	3	56	1	5436	1122	5602	1310	188	166	8	1	31208	340d87bb53b9a140f08ece0c924760a416826288e69aae27f8d75b4aa08f1c4b	
kma-hogenburg-urban-cartography-brushes.abr	156	bbec869c-ce60-c54e-819d-ec4c027be497	3717	3	56	1	5529	1402	5608	1471	69	79	8	1	5451	b1d9aa9c089872bc3c2cbae666bb341aade7a9e69e6160d48464f662ba9b1e4c	
kma-hogenburg-urban-cartography-brushes.abr	157	fc69363c-0a0a-6949-ad59-cf60dd2dace0	17865	3	56	1	378	678	522	895	217	144	8	1	31248	d5fa4c26fdc21704fcc249cfb7a5461609e133f626c7454815eed2122591f294	
kma-hogenburg-urban-cartography-brushes.abr	158	e142d6e2-e24d-4640-a410-f48259fbeb92	21939	1	56	1	2496	1166	2720	1296	130	224	8	1	29120	af861313fa247552259fe60732a55175c5240935c72e84b12370bf6aaca6a138	
kma-hogenburg-urban-cartography-brushes.abr	159	730910b8-359a-1c45-b972-5fbec603bc1b	29724	0	56	1	2254	1543	2512	1703	160	258	8	1	41280	9c4f52f9db244388be03b32124e834e5336913725cd8d6a306b15c99bb617d69	
kma-hogenburg-urban-cartography-brushes.abr	160	1f6586d3-8ec4-a347-bed5-3a01cadb44c4	24610	2	56	1	916	972	1109	1155	183	193	8	1	35319	d8be6cf8e0ebbc09cfe32d25f0ac66e3bc843bb16a7dfbf0d2bff32dad63eaec	
kma-hogenburg-urban-cartography-brushes.abr	161	08631ceb-4651-0948-9e34-4659ee04ffef	28623	1	56	1	4178	902	4414	1128	226	236	8	1	53336	ffae1dafacf0723136184a7c6f33cdaa38432162bc435568e6b8387fae696a55	
kma-hogenburg-urban-cartography-brushes.abr	162	ee5e9467-fe46-b841-8b37-f124682e3412	19533	3	56	1	4088	1486	4410	1592	106	322	8	1	34132	1425378acac910887a6d84451da8f96b8936dca954c3a565b92ecc659edd5363	
kma-hogenburg-urban-cartography-brushes.abr	163	8959ccfd-64db-c64e-b0df-a891b33708dd	15054	2	56	1	3440	899	3525	1182	283	85	8	1	24055	38b7c7602b9a9ed713b7b0339970b1388eece8c84f1c93a2a34a943c32b6f74a	
kma-hogenburg-urban-cartography-brushes.abr	164	fca5fa5c-f1a9-e54b-8118-ad0892a45830	38631	1	56	1	3199	1214	3518	1568	354	319	8	1	112926	c47644d36eaf50a2d54963764b6aeccefdd2b8e6753c4c2c84eee1b8e4dcc117	
kma-hogenburg-urban-cartography-brushes.abr	165	1f349791-4b68-2c40-af34-766028c9bdc8	11485	3	56	1	3202	1774	3272	1997	223	70	8	1	15610	9b95be2b739b96887ddc4e9f8e67b498616d1269eb1bec4b4f4f8ded78189858	
kma-hogenburg-urban-cartography-brushes.abr	166	6fd0f8b6-4aef-ec48-ae4a-b39f31880746	26799	1	56	1	2863	1716	3064	1960	244	201	8	1	49044	6f9ca37db12a1eea17a7c7b72bc632eddb5ca8c08df73a4871b348ca79b48f64	
kma-hogenburg-urban-cartography-brushes.abr	167	f1e8bf6f-ab89-164a-88d1-732c9358574b	36491	1	56	1	1976	1716	2208	1949	233	232	8	1	54056	927836099724de9a33ef9327af813008520bdc29c61fbc59d8b707a83edee471	
kma-hogenburg-urban-cartography-brushes.abr	168	fef5f8eb-fedd-9c40-8cbf-c2b3656082b1	28562	2	56	1	4784	2910	4976	3140	230	192	8	1	44160	4b71ae1126396e0ff8768df2f2e4519976657bf63bfc5af1e4af7bc60cbda96f	
kma-hogenburg-urban-cartography-brushes.abr	169	35144ab7-b750-bc43-842d-518d4a217aa5	23482	2	56	1	4118	1678	4417	1816	138	299	8	1	41262	83961b8fab953313a1ec013ec5cfff44e23a3ca81d4d84140a09147328f52943	
kma-hogenburg-urban-cartography-brushes.abr	170	89610303-b157-2c44-9948-61e6fcf40e67	36004	0	56	1	4080	1165	4281	1455	290	201	8	1	58290	41d5c694f6a241987d8dcac89586f3028b0d67a4bd4108e4a7ec6836279c8362	
kma-hogenburg-urban-cartography-brushes.abr	171	8cb911f8-1dc6-fc4e-9e15-d3e67c364495	20094	2	56	1	4279	1083	4415	1288	205	136	8	1	27880	86655e51492d22551333b71dc9f0f44e17285730125063294b94e96732da610d	
kma-hogenburg-urban-cartography-brushes.abr	172	aae02aab-7c13-f74c-80e4-2980121b8cc0	35967	1	56	1	3526	1432	3799	1702	270	273	8	1	73710	367621d3e2e42f30bbde64ce7c49f758ec9f88f5893a3e1e3a8bf7006ca4c93d	
kma-hogenburg-urban-cartography-brushes.abr	173	7931860b-6d36-ef47-a569-c8bba7c95956	26829	3	56	1	3281	1432	3517	1616	184	236	8	1	43424	ff97d363780be3798b8dc59bab25cce7d5aa3d565b6a09fcebe317d6aff626e5	
kma-hogenburg-urban-cartography-brushes.abr	174	8ca86556-9e81-5e42-b77d-8cc74e81e6ce	47710	2	56	1	2059	1057	2482	1308	251	423	8	1	106173	a40192a4694081de3d9b3684512cc73d74db02a71a529ffacc724024300d799e	
kma-hogenburg-urban-cartography-brushes.abr	175	bbe77781-38f6-934f-b7d4-5b029986e968	10649	3	56	1	2232	1118	2337	1232	114	105	8	1	11970	1299da34ce504a6090138e2ec7e85dfd0a032c4dd4cc99aa43194e27ed7aa72c	
kma-hogenburg-urban-cartography-brushes.abr	176	b5ba0096-0ebc-4a45-af20-1d2149c046de	41259	1	56	1	2192	1302	2504	1523	221	312	8	1	68952	e52dff4217d79a0059a82792e0530dbd7e8dd8331232b6bdf951a007b98d4b1e	
kma-hogenburg-urban-cartography-brushes.abr	177	07d737ce-0fd4-c043-b04e-76b9f6cd3431	24105	3	56	1	2645	1744	2848	1952	208	203	8	1	42224	eaff0fd3674aa8f790866177bd45aa74f91973279352fedfd326b0101c8f0783	
kma-hogenburg-urban-cartography-brushes.abr	178	cf86fc48-30c7-c846-9103-2a6f2e8a0af4	24981	3	56	1	1807	1718	1984	1946	228	177	8	1	40356	90c398678b0cb4bfa4d30974d8599a692641e4c8b948e1dcf68f215465c2192d	
kma-hogenburg-urban-cartography-brushes.abr	179	5d46d7e5-8163-ef43-83b7-eaa877d3ad74	33931	1	56	1	1821	989	2069	1286	297	248	8	1	73656	eeb24de4b39cd8cef1f90866baa516a48b6f6a92fd27d0ad4fcbfaab4bac52b3	
kma-hogenburg-urban-cartography-brushes.abr	180	08cd609a-8df7-ed42-8171-f26fedebee1a	29070	2	56	1	1464	2029	1709	2310	281	245	8	1	68845	5670ed12b6dd32b9634992e0b5b7d1f3b1ba3c05de7d7daf9db4faa244c266d4	
